Stock,Asset Turnover,Asset Turnover (Average),Asset Turnover (Average) YOY,Asset Turnover YOY,Book Value Per Share * USD,Book Value Per Share * USD YOY,Cap Ex as a % of Sales,Cap Spending USD Mil,Cash & Short-Term Investments,Cash & Short-Term Investments YOY,EBT Margin,Earnings Per Share USD,Earnings Per Share USD YOY,Financial Leverage,Financial Leverage (Average),Fixed Assets Turnover,Free Cash Flow Per Share * USD,Free Cash Flow Per Share * USD YOY,Free Cash Flow USD Mil,Free Cash Flow USD Mil YOY,Free Cash Flow/Net Income,Free Cash Flow/Net Income YOY,Free Cash Flow/Sales %,Mean Future Fractional Price Change,Mean Past Fractional Price Change,Mean Price,Net Income USD Mil,Net Income USD Mil YOY,Net Margin %,Net PP&E,Net PP&E YOY,Operating Cash Flow USD Mil,Operating Cash Flow USD Mil YOY,Operating Income USD Mil,Operating Income USD Mil YOY,Operating Margin,Operating Margin %,Return on Assets %,Return on Assets % YOY,Return on Equity %,Revenue,Revenue USD Mil,Revenue USD Mil YOY,Revenue YOY,Shares Mil,Shares Mil YOY,Total Assets,Total Assets YOY,Total Liabilities,Total Liabilities & Equity,Total Liabilities & Equity YOY,Total Liabilities YOY,Total Stockholders' Equity,Total Stockholders' Equity YOY,Working Capital Ratio,P/E Ratio,P/B Ratio,D/E Ratio,Working Capital Ratio YOY,P/E Ratio YOY,P/B Ratio YOY,D/E Ratio YOY
ACY,0.2,0.2,1.25,1.25,24.38,1.09573033708,3.46,-1.0,1.5,1.64835164835,26.01,4.17,-0.569672131148,4.39,4.39,0.23,-11.23,0.279422741976,9.0,-0.130434782609,1.43,0.232899022801,23.94,0.829341882688,1.29708377519,11.1195454545,6.0,-0.545454545455,16.71,85.77,0.926642178047,11.0,2.2,17.0,2.42857142857,45.27,45.3,3.36,-0.544570502431,16.91,100.0,39.0,1.34482758621,1.0,2.0,1.0,100.0,1.0,77.2,100.0,1.0,0.933156049801,22.8,1.32020845397,1.29533678756,2.66655766295,0.456092922662,3.38596491228,1.07163212435,-2.27689526004,1.18376185389,0.706824779825
ADBE,0.42,0.42,1.07692307692,1.07692307692,13.74,1.0155210643,3.86,-185.0,34.01,0.980963368907,18.22,1.24,2.33962264151,1.67,1.67,6.1,2.48,1.19806763285,1.285,1.12818261633,2.04,0.481132075472,26.79,1.1589005084,1.2724411556,90.8964997,630.0,2.35074626866,13.13,6.71,0.921703296703,1.47,1.14219114219,903.0,2.18644067797,18.83,18.8,5.59,2.20078740157,9.14,100.0,4.796,1.15649867374,1.0,507.0,0.998031496063,100.0,1.0,40.29,100.0,1.0,1.08364712211,59.71,0.950493473416,2.48200546041,73.3036287903,6.61546577147,0.674761346508,0.92280963018,0.543865977797,1.25299336501,1.14008896686
ADC,0.1,0.1,1.0,1.0,19.25,1.18827160494,329.93,-231.0,0.34,0.373626373626,56.83,2.16,1.74193548387,1.76,1.76,0.11,-11.57,3.59316770186,-186.0,1.488,-4.77,0.706666666667,-266.07,1.40223772846,1.14446416358,31.7854060455,39.0,2.16666666667,55.77,88.25,0.988241881299,45.0,1.28571428571,40.0,1.42857142857,57.33,57.3,5.63,1.60857142857,9.7,100.0,70.0,1.2962962963,1.0,18.0,1.2,100.0,1.0,43.08,100.0,1.0,1.06554538709,56.92,0.955514520732,2.32126276695,14.7154657618,1.65118992444,0.756851721715,0.938486536675,0.657007205019,0.96313347792,1.11515352616
ADG,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,5.40151515152,0.9,0.015652173913,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,0.0160535117056,0.00137299771167,1.52431077694,0.992956171739,0.912328767124,0.884034265448,1.0228090385
ADI,0.49,0.49,1.13953488372,1.13953488372,16.23,1.01819322459,4.48,-154.0,42.89,1.02632208662,23.58,2.2,1.11111111111,1.39,1.39,5.42,2.59,1.16666666667,754.0,1.08645533141,1.08,0.981818181818,21.95,1.09422126618,1.31994209322,57.3931065455,697.0,1.10810810811,20.29,9.12,1.00551267916,908.0,1.04128440367,831.0,1.10505319149,24.19,24.2,10.01,1.05257623554,14.18,100.0,3.435,1.19895287958,1.0,317.0,0.996855345912,100.0,1.0,28.17,100.0,1.0,0.919386422977,71.83,1.03561130334,3.54987575435,26.0877757025,3.5362357699,0.392175971043,1.08768193113,1.1879478839,1.29635717597,0.887771715133
ADK,0.1,0.1,0.112359550562,0.112359550562,-0.69,1.4375,9.78,-2.0,1.58,0.309197651663,-96.2,-1.46,1.62222222222,2.42,2.42,0.14,-0.76,1.52,-20.0,2.22222222222,0.83,1.296875,-106.55,0.659952948178,0.622945828224,2.32772727273,-24.0,1.71428571429,-156.12,73.66,1.1406008052,-18.0,3.6,-8.0,0.333333333333,-41.53,-41.5,-15.04,2.0269541779,8.47,100.0,18.0,6.0,1.0,20.0,1.11111111111,100.0,1.0,113.86,100.0,1.0,1.1711581979,-13.86,-4.98561151079,0.878271561567,-1.59433374845,-3.37351778657,-8.21500721501,0.853855612156,0.38400770233,0.433353619634,-0.234907632768
ADM,1.61,1.61,0.87027027027,0.87027027027,30.02,0.945511811024,1.66,-1.125,3.36,0.91553133515,3.37,2.98,0.868804664723,2.24,2.24,6.83,0.83,0.139495798319,1.356,0.333333333333,0.73,0.403314917127,2.0,1.31514539955,0.703314094852,34.6378509545,1.849,0.822508896797,2.73,24.54,1.0848806366,2.481,0.5,2.01,0.7025515554,2.97,3.0,4.39,0.857421875,9.87,100.0,67.702,0.833758204948,1.0,621.0,0.946646341463,100.0,1.0,55.43,100.0,1.0,0.998019445445,44.57,1.00247413405,1.8040772145,11.6234399176,1.15382581461,1.24366165582,1.00198448494,0.809519243404,0.743844853816,0.99555630569
ADMP,0.67,0.67,0.991228070175,0.991228070175,0.92,1.01806008565,3.58,-18.0,33.83,0.946823397705,7.88,-1.03,0.844262295082,1.29,1.29,5.32,-1.39,0.931348063406,-10.0,0.588235294118,0.76,0.368932038835,5.37,0.560073609203,1.02205100956,5.24590909091,-14.0,1.75,5.4,0.48,0.786885245902,-10.0,1.42857142857,-14.0,3.5,9.09,9.1,-108.75,1.03158793398,-144.25,100.0,25.0,1.02803738318,1.0,13.0,1.85714285714,100.0,1.0,22.78,100.0,1.0,1.17422680412,77.22,0.958064516129,4.38981562774,-5.09311562224,5.70207509882,0.295001295001,0.851624231785,1.21058469094,1.0039201261,1.22562393696
ADP,0.34,0.34,0.894736842105,0.894736842105,11.1,0.805515239478,3.07,-336.0,5.03,0.401436552275,18.93,3.05,0.971337579618,6.89,6.89,15.09,3.52,1.18518518519,1.57,1.07977991747,1.08,1.125,14.35,1.07726556973,1.23667311835,80.6287366364,1.453,0.958443271768,13.28,2.03,0.835390946502,1.905,1.04612850082,2.014,1.10964187328,18.41,18.4,4.46,0.946921443737,25.31,100.0,10.939,1.06972423235,1.0,476.0,0.985507246377,100.0,1.0,85.48,100.0,1.0,1.07942922086,14.52,0.697741470447,1.16986429574,26.4356513562,7.26385014742,5.8870523416,0.926415535799,1.27316511201,1.53525725864,1.54703320152
ADPT,0.9,0.9,1.0,1.0,4.33,1.77459016393,2.03,-7.0,8.2,0.967768595041,11.39,1.09,-3.20588235294,5.71,5.71,4.45,-1.3,0.344827586207,6.0,-0.0833333333333,0.89,0.831168831169,1.55,0.148053667898,1.54494549949,54.6777274091,13.0,-4.33333333333,3.62,13.36,0.402409638554,13.0,-0.52,35.0,-5.0,9.64,9.6,3.27,-2.27083333333,18.88,100.0,365.0,1.72985781991,1.0,12.0,1.2,100.0,1.0,82.49,100.0,1.0,0.993615996146,17.51,1.03121319199,1.21226815372,50.1630526689,12.6276506718,4.71102227299,1.00642502121,-0.481909605346,0.87059284498,0.963540811797
ADS,0.3,0.3,0.9375,0.9375,32.0,1.88902007084,2.98,-192.0,5.21,0.979323308271,14.47,8.85,1.12452350699,11.15,11.15,11.33,19.66,1.23337515684,1.514,1.2776371308,2.54,1.08547008547,23.51,0.833895764359,0.977039596448,275.626511318,597.0,1.17984189723,8.56,2.57,0.93115942029,1.706,1.2693452381,1.262,1.14936247723,19.59,19.6,2.58,0.854304635762,25.03,100.0,6.44,1.21440693947,1.0,62.0,1.0,100.0,1.0,91.04,100.0,1.0,1.03255075422,8.96,0.757396449704,1.09841827768,31.144238567,8.61332847869,10.1607142857,0.968475395435,0.868847641134,0.517220336369,1.36328966768
ADSK,0.53,0.53,1.03921568627,1.03921568627,9.99,1.04716981132,3.01,-76.0,41.24,0.835832995541,3.3,0.35,0.35,2.21,2.21,17.36,2.44,1.19607843137,633.0,1.26853707415,7.73,3.54587155963,25.18,0.90382361467,1.1158464343,57.1594997,81.0,0.353711790393,3.26,3.24,1.14084507042,708.0,1.25531914894,121.0,0.424561403509,4.8,4.8,1.72,0.334630350195,3.65,100.0,2.512,1.10466138962,1.0,232.0,1.01310043668,100.0,1.0,54.84,100.0,1.0,1.0799527373,45.16,0.917513206014,1.8234865062,163.312856286,5.72167164164,1.2143489814,0.925966447847,3.18813266943,1.0655830814,1.1770432624
ADTN,0.88,0.88,1.07317073171,1.07317073171,9.63,0.908490566038,1.96,-12.0,18.79,1.15346838551,4.28,0.36,0.45,1.32,1.32,8.11,0.52,0.753623188406,7.0,0.155555555556,0.36,0.36,1.13,1.3472646869,0.800234862685,16.4131669545,19.0,0.422222222222,3.11,11.57,1.14215202369,19.0,0.339285714286,13.0,0.276595744681,2.25,2.2,2.72,0.465753424658,3.62,100.0,600.0,0.952380952381,1.0,51.0,0.927272727273,100.0,1.0,24.13,100.0,1.0,0.939641744548,75.87,1.02085575888,4.14421881475,45.5921304292,1.70437870763,0.31804402267,1.06423539163,1.77829969486,0.880840035769,0.920445162183
ADUS,1.8,1.8,0.989010989011,0.989010989011,12.4,1.11011638317,0.7,-2.0,2.13,0.288227334235,4.54,1.04,0.945454545455,1.35,1.35,41.29,0.46,1.4375,2.0,2.0,0.15,3.0,0.52,1.46626195288,1.02348888006,23.7672725909,12.0,1.0,3.45,4.47,1.04929577465,4.0,0.571428571429,16.0,0.888888888889,4.76,4.8,6.23,0.877464788732,8.62,100.0,337.0,1.07667731629,1.0,11.0,1.0,100.0,1.0,26.42,100.0,1.0,0.903865891208,73.58,1.03970609015,3.78501135503,22.853146722,1.91671553152,0.359064963305,1.10635881908,1.08253631545,0.921965386311,0.869347500963
AE,6.66,6.66,0.635496183206,0.635496183206,38.37,0.98032703117,0.57,-11.0,37.78,1.60560985975,-0.11,-0.3,-0.193548387097,1.59,1.59,26.89,-0.23,-0.0214752567694,14.0,0.823529411765,-11.3,-4.43137254902,0.74,1.13360815947,0.853535902394,36.6482561818,-1.0,-0.142857142857,-0.07,24.55,0.9859437751,25.0,0.531914893617,-2.0,-0.222222222222,-0.12,-0.1,-0.44,-0.266666666667,-0.82,100.0,1.944,0.470360512945,1.0,4.0,1.0,100.0,1.0,37.29,100.0,1.0,0.693251533742,62.71,1.35706557022,2.68168409761,-122.160853939,0.955127865046,0.59464200287,1.44247787611,-4.4099354957,0.87066445712,0.51084601139
AEE,0.26,0.26,0.928571428571,0.928571428571,28.91,1.03545845272,32.29,-1.969,1.24,62.0,15.55,2.59,1.07916666667,3.4,3.4,0.34,-0.03,0.0361445783133,48.0,-0.155844155844,0.08,-0.150943396226,0.79,1.23230835408,1.00684244937,41.4853126364,630.0,1.07508532423,10.33,79.52,1.03487766788,2.017,1.30045132173,1.259,1.00398724083,20.65,20.6,2.72,1.01492537313,9.22,100.0,6.098,1.00743433008,1.0,243.0,0.995901639344,100.0,1.0,70.62,100.0,1.0,1.003125,29.38,0.992567567568,1.41602945341,16.0174952264,1.43498141254,2.40367597005,0.996884735202,0.932981420263,0.972363928968,1.01063648741
AEHR,0.74,0.74,0.435294117647,0.435294117647,0.46,0.80701754386,1.18,-0.0,37.17,2.51148648649,-66.01,-0.55,-13.75,3.25,3.25,21.05,-0.2,6.66666666667,-2.0,2.0,0.36,-0.160714285714,-23.7,0.507708985787,1.09141104294,2.372,-7.0,-inf,-66.35,3.21,0.827319587629,-2.0,2.0,-7.0,-inf,-66.82,-66.8,-49.07,-13.4807692308,-114.43,100.0,10.0,0.5,1.0,12.0,1.0,100.0,1.0,69.28,100.0,1.0,1.63666430428,30.72,0.532685971909,1.44341801386,-4.31272727273,5.15652173913,2.25520833333,0.610998845264,-0.0793753485775,1.35240064016,3.07247494882
AEIS,0.72,0.72,0.827586206897,0.827586206897,6.93,0.603658536585,0.97,-4.0,36.83,1.96426666667,25.42,-3.89,-3.41228070175,1.76,1.76,21.48,2.1,0.972222222222,101.0,1.46376811594,-0.64,-0.432432432432,24.3,1.87236520055,1.2782659111,29.0300000455,-158.0,-3.36170212766,-38.21,2.08,0.491725768322,105.0,1.38157894737,107.0,1.24418604651,25.71,25.7,-27.63,-3.93029871977,-42.92,100.0,415.0,1.13079019074,1.0,41.0,1.0,100.0,1.0,43.03,100.0,1.0,1.4052906597,56.97,0.821130008648,2.32396002789,-7.46272494743,4.1890331956,0.755309812182,0.711596560539,-0.374607490657,2.11753140829,1.71141067176
AEL,0.03,0.03,0.6,0.6,26.43,1.01771274548,0.09,-1.0,0.81,0.509433962264,22.21,2.72,1.72151898734,25.22,25.22,5.32,3.61,0.389428263215,503.0,0.712464589235,2.29,0.408199643494,33.15,0.909446954326,0.891923335368,24.4769373182,220.0,1.74603174603,14.47,13.73,1.00252016129,505.0,0.713276836158,337.0,1.7193877551,22.21,22.2,0.47,1.56666666667,10.76,100.0,1.519,0.700322729368,1.0,81.0,1.0125,100.0,1.0,96.03,100.0,1.0,1.00935463527,3.97,0.816872427984,1.04134124753,8.99887401404,0.92610432532,24.1889168766,0.990732062901,0.518102525692,0.876399887227,1.23563313033
AEN,0.6,0.6,1.09090909091,1.09090909091,11.4,1.01806008565,11.31,-333.0,4.1,0.903083700441,5.55,0.975,0.986486486486,3.32,3.32,2.22,0.86,0.931348063406,134.0,4.96296296296,1.29,3.14634146341,4.56,1.47091395887,0.336170340283,5.52130434783,104.0,1.625,3.52,27.44,1.04812834225,468.0,1.57575757576,237.0,1.35428571429,8.04,8.0,2.1,1.60305343511,6.8,100.0,2.947,1.09350649351,1.0,46.0,1.0,100.0,1.0,69.86,100.0,1.0,1.02419000147,30.14,0.948096885813,1.43143429717,5.66287625418,0.484324942792,2.31785003318,0.976381334093,0.340775413438,0.330206777597,1.08025879717
AEO,1.94,1.94,1.01041666667,1.01041666667,5.76,0.930533117932,7.5,-246.0,24.2,0.955766192733,4.86,0.42,0.976744186047,1.49,1.49,4.93,0.07,0.118644067797,92.0,-1.67272727273,1.15,-1.71641791045,2.81,1.06511212923,1.02736222472,13.3210852,80.0,0.963855421687,2.45,40.95,1.08851674641,338.0,1.46956521739,156.0,1.10638297872,4.74,4.7,4.74,0.985446985447,6.97,100.0,3.283,0.993042952208,1.0,195.0,1.00515463918,100.0,1.0,32.83,100.0,1.0,1.05359435173,67.17,0.975740848344,3.04599451721,31.7168695238,2.31268840278,0.488759863034,0.949131891565,1.05182323007,1.10405766858,1.07978911974
AEP,0.27,0.27,0.931034482759,0.931034482759,36.04,1.04554685234,27.96,-4.6,0.91,0.989130434783,15.94,4.17,1.24850299401,3.45,3.45,0.36,0.47,0.385245901639,148.0,0.407713498623,0.07,0.318181818182,0.9,1.12747652853,0.989532093364,54.2042935,2.047,1.25352112676,12.44,74.79,1.01094890511,4.748,1.02926512031,3.334,1.06619763351,20.26,20.3,3.37,1.19503546099,11.79,100.0,16.453,1.00451798034,1.0,491.0,1.00408997955,100.0,1.0,70.99,100.0,1.0,0.988856386683,29.01,1.02835873804,1.40864910551,12.9986315348,1.50400370422,2.44708721131,1.01126919284,0.792574866149,0.946425395619,0.961586993045
AEPI,2.57,2.57,0.988461538462,0.988461538462,15.44,1.31180968564,1.07,-12.0,4.58,24.1052631579,3.88,5.64,-5.47572815534,4.91,4.91,5.56,11.38,-2.7756097561,58.0,-19.3333333333,2.02,3.81132075472,5.11,1.55448001398,1.75159907603,70.5877464545,29.0,-4.83333333333,2.53,44.07,0.909785301404,70.0,2.91666666667,63.0,6.3,5.49,5.5,6.5,-5.41666666667,38.62,100.0,1.141,0.9564124057,1.0,5.0,1.0,100.0,1.0,79.63,100.0,1.0,0.919090489381,20.37,1.5247005988,1.25580811252,12.515557882,4.57174523669,3.90918016691,1.08803214869,-0.319884228424,1.33525395887,0.602800635157
AERG,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,100.0,1.16279069767,7.88,-0.01,1.0,1.68,1.68,5.32,0.86,0.931348063406,-0.0,0.0,0.76,0.752475247525,5.37,7.76559962731,0.671649129708,0.00296956521739,-0.0,0.0,5.4,13.73,1.00252016129,-0.0,0.0,-0.0,0.0,9.09,9.1,-92.03,0.768004673287,-452.85,100.0,25.0,1.02803738318,1.0,92.0,1.0,100.0,1.0,40.3,100.0,1.0,0.436288838367,59.7,7.8243774574,2.48138957816,-0.296956521739,0.000260488176964,0.675041876047,2.29205955335,0.671649129708,0.659734272245,0.0557601982704
AERO,3.41,3.41,1.36947791165,1.36947791165,0.2,0.46511627907,2.72,-0.0,16.99,0.452222517966,-1.07,-0.26,0.342105263158,4.32,4.32,43.53,-0.65,2.24137931034,-1.0,1.0,3.9,6.5,-4.16,0.466412984452,0.437311145915,2.426897,-0.0,0.0,-8.63,8.79,1.33993902439,-0.0,0.0,-1.0,1.0,-4.62,-4.6,-29.4,0.267515923567,-136.15,100.0,18.0,2.0,1.0,6.0,1.2,100.0,1.0,76.85,100.0,1.0,0.956678700361,23.15,1.17691916624,1.30123617437,-9.33421923077,12.134485,3.31965442765,1.04528301887,1.27829411883,0.940218963717,0.812866956205
AERT,1.59,1.59,0.99375,0.99375,-0.61,1.0701754386,3.22,-3.0,0.39,1.69565217391,0.87,-0.01,1.0,2.42,2.42,3.03,0.02,0.5,2.0,1.0,2.31,0.461077844311,2.01,1.09935332158,0.857142857143,0.0736363636364,1.0,inf,-1.04,49.15,0.868835071593,4.0,1.0,4.0,1.33333333333,4.92,4.9,-1.65,0.726872246696,8.47,100.0,83.0,1.09210526316,1.0,90.0,1.0,100.0,1.0,150.8,100.0,1.0,0.95636732623,-50.8,0.880721220527,0.663129973475,-7.36363636364,-0.120715350224,-2.96850393701,1.04562334218,0.857142857143,0.800936768147,1.0858910901
AES,0.39,0.39,0.906976744186,0.906976744186,5.35,0.856,15.42,-2.308,4.74,0.821490467938,7.5,0.44,0.415094339623,11.7,11.7,0.62,-0.33,1.57142857143,-174.0,0.773333333333,-0.57,1.96551724138,-1.16,1.30392683795,0.710469075846,8.89073063636,306.0,0.397919375813,2.05,61.92,0.959256390395,2.134,1.19151312116,2.67,0.920372285419,17.84,17.8,0.81,0.417525773196,8.25,100.0,14.963,0.872681675026,1.0,689.0,0.951657458564,100.0,1.0,91.45,100.0,1.0,1.02706648697,8.55,0.780109489051,1.09349371241,20.2062059917,1.66181881053,10.6959064327,0.973646801533,1.71158459181,0.829987238138,1.31656709909
AET,1.13,1.13,1.00892857143,1.00892857143,45.4,1.06422878575,0.6,-362.0,10.37,1.3789893617,7.02,6.78,1.19366197183,3.32,3.32,92.86,7.52,0.829106945976,3.503,1.1665001665,1.47,1.0,5.81,1.19813350452,1.21574967333,105.917536455,2.39,1.17156862745,3.96,1.18,0.944,3.866,1.14616068782,4.855,1.14127879643,8.05,8.0,4.47,1.13164556962,15.62,100.0,60.337,1.04023929797,1.0,353.0,0.983286908078,100.0,1.0,69.84,100.0,1.0,0.958287596048,30.16,1.11209439528,1.43184421535,15.6220555243,2.33298538447,2.31564986737,1.04352806415,1.01850415111,1.14237623489,0.86169627337
AETI,1.2,1.2,0.93023255814,0.93023255814,2.65,0.933098591549,1.2,-1.0,22.02,2.68209500609,-4.41,-0.36,0.58064516129,2.1,2.1,6.03,0.1,-0.144927536232,2.0,-0.285714285714,-0.69,-0.46,3.62,0.760976987152,0.361174850849,2.14636363636,-3.0,0.6,-5.99,20.51,1.05940082645,2.0,-1.0,-2.0,0.5,-4.77,-4.8,-7.19,0.63125548727,-14.86,100.0,49.0,0.859649122807,1.0,8.0,1.0,100.0,1.0,52.49,100.0,1.0,1.03286107832,47.51,0.966043106954,1.90512478567,-5.96212121211,0.809948542023,1.10482003789,0.968184416075,0.62202335424,0.387070406193,1.06916665611
AEY,0.83,0.83,1.12162162162,1.12162162162,4.06,1.0518134715,0.39,-0.0,11.76,1.18787878788,5.19,0.15,0.986486486486,1.26,1.26,6.9,0.12,-0.8,3.0,-3.0,1.78,0.00824455766559,6.11,0.784442169908,0.980923694779,2.32619047619,1.0,-inf,3.43,11.93,0.985136251032,3.0,-3.0,3.0,3.0,5.89,5.9,2.84,-284.0,3.72,100.0,44.0,1.22222222222,1.0,10.0,1.0,100.0,1.0,20.85,100.0,1.0,0.797018348624,79.15,1.07191224269,4.79616306954,15.5079365079,0.572953319259,0.263423878711,1.25467625899,0.994361005667,0.932602330506,0.743548134709
AF,0.03,0.03,1.0,1.0,15.07,1.02866894198,2.84,-11.0,1.33,1.44565217391,29.85,0.79,0.897727272727,9.83,9.83,3.57,0.81,0.479289940828,96.0,0.780487804878,1.09,0.8515625,24.31,1.12878342455,1.23070872477,15.8532545,88.0,0.916666666667,20.08,0.73,1.02816901408,107.0,0.798507462687,118.0,0.967213114754,29.85,29.9,0.52,0.945454545455,5.32,100.0,395.0,0.994962216625,1.0,100.0,1.02040816327,100.0,1.0,88.97,100.0,1.0,0.989655172414,11.03,1.09207920792,1.12397437338,20.0674107595,1.05197441938,8.0661831369,1.01045296167,1.37091604785,1.19640894611,0.906211898585
AFAM,1.29,1.29,0.921428571429,0.921428571429,26.48,1.11729957806,0.59,-3.0,1.62,0.839378238342,5.66,2.05,1.41379310345,1.72,1.72,68.34,1.95,6.72413793103,18.0,3.6,0.9,2.30769230769,3.4,1.07063383796,1.3532091526,39.5604547273,20.0,1.42857142857,3.76,2.15,1.37820512821,21.0,3.0,32.0,1.33333333333,6.03,6.0,4.87,1.25515463918,7.99,100.0,532.0,1.07258064516,1.0,10.0,1.11111111111,100.0,1.0,41.69,100.0,1.0,1.1648505169,58.31,0.908114000934,2.39865675222,19.2977827938,1.49397487641,0.714971702967,0.858479251622,0.957147937204,1.2111426328,1.28271397171
AFG,0.13,0.13,1.0,1.0,54.0,0.965837953854,1.66,-102.0,2.45,0.865724381625,9.19,3.94,0.792756539235,10.86,10.86,5.32,15.39,1.40163934426,1.255,1.06808510638,3.57,1.37307692308,20.42,1.2264702629,1.2347920878,69.896272,352.0,0.778761061947,5.73,13.73,1.00252016129,1.357,1.11047463175,565.0,0.902555910543,9.19,9.2,0.72,0.712871287129,7.43,100.0,6.145,1.07186464329,1.0,89.0,0.978021978022,100.0,1.0,90.79,100.0,1.0,1.01170046802,9.21,0.897660818713,1.10144289019,17.7401705584,1.29437540741,9.85776330076,0.988434849652,1.55759306507,1.27846714128,1.12704091226
AFL,0.18,0.18,0.947368421053,0.947368421053,40.66,1.00768277571,3.58,-18.0,3.68,0.913151364764,18.5,5.85,0.9,6.68,6.68,48.77,15.38,0.884416331225,6.776,1.03450381679,2.68,1.20720720721,32.46,1.16605902986,1.04313543619,59.3226894545,2.533,0.858353100644,12.14,0.36,1.0,6.776,1.03450381679,3.862,0.859942106435,18.5,18.5,2.13,0.869387755102,14.05,100.0,20.872,0.918338613164,1.0,433.0,0.953744493392,100.0,1.0,85.03,100.0,1.0,1.00413320737,14.97,0.977154046997,1.17605550982,10.140630676,1.45899383803,5.68002672011,0.995883805715,1.15903937354,1.03518236228,1.02760993567
AFSI,0.3,0.3,0.909090909091,0.909090909091,12.17,1.12062615101,3.59,-168.0,5.94,0.85100286533,11.82,2.8,1.02941176471,7.05,7.05,21.41,4.15,0.56693989071,823.0,763.450834879,1.63,0.676348547718,17.65,0.899313682082,1.14549531366,30.2156383182,504.0,1.12751677852,10.11,1.64,1.47747747748,991.0,857.266435986,551.0,1.16737288136,11.82,11.8,3.05,0.881502890173,22.66,100.0,4.664,1.14201762977,1.0,168.0,1.05660377358,100.0,1.0,83.0,100.0,1.0,0.973150427952,17.0,1.15567641061,1.20481927711,10.7912993994,2.48279690371,4.88235294118,1.02759036145,1.11276687612,1.02219220266,0.842061340889
AGCO,1.07,1.07,0.869918699187,0.869918699187,34.92,0.827880512091,2.83,-211.0,6.56,1.33333333333,3.74,3.06,0.701834862385,2.29,2.29,5.19,5.71,9.84482758621,313.0,2.28467153285,1.17,3.54545454545,4.19,1.23668103119,1.08588129039,47.0757116818,266.0,0.648780487805,3.57,20.72,1.00144997583,524.0,1.19634703196,361.0,0.557959814529,4.84,4.8,3.83,0.739382239382,8.47,100.0,7.467,0.767893870835,1.0,87.0,0.925531914894,100.0,1.0,56.34,100.0,1.0,1.05564924115,43.66,0.936307098434,1.77493787717,15.3842195039,1.3481017091,1.29042601924,0.947284345045,1.54720340722,1.31164011537,1.12746046988
AGEN,0.16,0.16,1.23076923077,1.23076923077,0.89,1.14102564103,14.47,-4.0,70.87,1.31313692792,-375.82,-1.13,1.59154929577,3.42,3.42,2.33,-0.59,0.907692307692,-51.0,1.24390243902,0.58,0.59793814433,-204.56,0.946546910216,1.29394097676,4.50409090909,-88.0,2.09523809524,-354.93,6.32,0.785093167702,-47.0,1.23684210526,-81.0,1.88372093023,-325.18,-325.2,-55.62,0.712437556039,-187.92,100.0,25.0,3.57142857143,1.0,78.0,1.3,100.0,1.0,70.8,100.0,1.0,1.02445376935,29.2,0.945289737779,1.41242937853,-3.98592115849,5.06077630235,2.42465753425,0.976129943506,0.813007162391,1.13401568749,1.08374578545
AGII,0.23,0.23,1.0,1.0,53.44,1.02199273284,1.27,-18.0,5.02,0.894830659537,11.96,5.2,0.912280701754,3.97,3.97,5.32,8.27,6.616,263.0,2.85869565217,1.62,3.24,17.76,1.18129778499,1.23667338244,55.0605087273,163.0,0.890710382514,10.99,13.73,1.00252016129,283.0,2.16030534351,178.0,0.824074074074,11.96,12.0,2.51,0.886925795053,9.85,100.0,1.484,0.976958525346,1.0,31.0,0.96875,100.0,1.0,74.84,100.0,1.0,1.01012282359,25.16,0.97105364724,1.3361838589,10.5885593706,1.03032389086,2.97456279809,0.989978621061,1.3555842846,1.21006083772,1.04023379806
AGM,0.01,0.01,1.0,1.0,31.4,1.0048,3.58,-18.0,7.79,0.816561844864,74.05,4.19,1.24332344214,44.56,44.56,5.32,-132.97,-0.811931367161,184.0,1.18709677419,2.68,0.832298136646,126.32,1.8423618292,1.12355360639,30.7141349545,69.0,1.4375,32.46,13.73,1.00252016129,184.0,1.18709677419,108.0,1.47945205479,74.05,74.1,0.32,1.14285714286,13.73,100.0,146.0,1.40384615385,1.0,11.0,1.0,100.0,1.0,96.44,100.0,1.0,1.00270326471,3.56,0.931937172775,1.03691414351,7.33034247124,0.978157164156,27.0898876404,0.997304023229,0.903669607046,1.11818631209,1.07593440202
